Report generated on: 11-04-2020 09:50:59
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.58-1-ABW-TBPD.A","                NGPL (Mb/d)","","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-ABW-TBPD.A","                Other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-ABW-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","--","--","--","--","--","--","0","0","0","0","-0.0682256","0.0385766698","-0.02753029","-0.028","0","0","0","0","0","0","2.35605572677596","2.3625106739726","2.3625106739726","2.3625106739726","2.35605572677596","2.351","2.235","2.477","2.465","2.811","2.813","2.822","0.68","0","0","0","0","0","0","0"
"","Australia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-AUS-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","460","474","444","489","571","665","606","639","633","583","666","635","619","589.1582410958904","624.3095890410959","646.7945205479452","666.7486338797814","694.5616438356165","648.7068493150684","646.9506849315069","828.0582540983606","768.2571287671232","744.2448794520549","629.8129808219178","557.3441887978142","580.7939315068493","561.7725616438356","567.3559178082191","570.912612021858","580.7465342465754","590.225205479452","514.6589315068493","507.0888142076503","432.76483561643835","448.1563424657534","402.3468219178082","373.72837158469946","341.7618904109589","373.64812328767124","487.97141095890413"
"INTL.55-1-AUS-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","440","454","422","468","546","640","580","612","605","555","638","606","591","558.0002410958904","592.3095890410959","613.7945205479452","631.7486338797814","658.5616438356165","613.7068493150684","610.9506849315069","792.5655737704918","731.9999999999999","707.4711232876713","593.986301369863","521.5441857923497","546.0849315068493","527.5835616438357","531.5219178082192","535.5366120218579","545.8575342465754","555.345205479452","479.6849315068493","473.2978142076503","399.4438356164384","418.7753424657534","378.1808219178082","350.90437158469945","319.4958904109589","351.3821232876712","465.7054109589041"
"INTL.57-1-AUS-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","380","394","370","416","492","575","520","547","538","490","575","545","535","503.00024109589043","536.3835616438356","561.7945205479452","569.6311475409836","587.6931506849315","543.972602739726","538.9808219178083","721.5655737704918","656.9999999999999","625.9671232876713","512.1643835616438","435.96221857923496","456.11506849315066","437.31780821917806","448.56986301369864","459.30054644808746","463.68219178082194","478.5753424657534","411.3315068493151","405.379781420765","334.58082191780824","353.35616438356163","322.32602739726025","289.74863387978144","263.03561643835616","283.66301369863015","360.76164383561644"
"INTL.58-1-AUS-TBPD.A","                NGPL (Mb/d)","","","","","","","","60","60","52","52","54","65","60","65","67","65","63","61","56","55","55.92602739726028","52","62.11748633879781","70.86849315068493","69.73424657534247","71.96986301369863","70","74","80","78.82191780821918","82.58196721311475","89.36986301369863","89.26575342465753","80.85205479452055","72.8360655737705","76.97534246575343","70.76986301369863","61.35342465753425","59.91803278688525","57.863013698630134","58.41917808219178","48.85479452054795","55.15573770491803","51.46027397260274","61.704109589041096","98.92876712328767"
"INTL.59-1-AUS-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1.504","3","3","0.6","1","2.1","3.4","5.2","6","7","8","7","7","7","6","5","6.015","6.015"
"INTL.56-1-AUS-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","20","20","22","21","25","25","26","27","28","28","28","29","28","31.158","32","33","35","36","35","36","35.4926803278688","36.2571287671233","36.7737561643836","35.8266794520548","35.8000030054645","34.709","34.189","35.834","35.376","34.889","34.88","34.974","33.791","33.321","29.381","24.166","22.824","22.266","22.266","22.266"
"","Austria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-AUT-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","30","28","29","28","27","25","25","24","27","27","27","30","27","26.10241095890411","26","27.704109589041096","26.69726775956284","24","25.704109589041096","23.2","24.746918032786873","25.28533287671233","26.89387534246575","25.908538356164385","26.461887978142077","24.920438356164382","26.617424657534247","27.68280821917808","27.92590163934426","28.192","36.27591780821918","36.97253424657534","37.009535519125684","27.97990410958904","31.90386301369863","33.0138904109589","29.41520218579235","29.245534246575343","28.223616438356164","27.642794520547945"
"INTL.55-1-AUT-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","29","26","27","26","25","23","23","22","24","24","23","27","24","22.49241095890411","21.7","23.604109589041094","22.497267759562842","19.7","21.404109589041095","19","20.39999999999999","21.068493150684933","22.15753424657534","21.515068493150686","22.179234972677595","20.416438356164385","22.153424657534245","22.91780821917808","22.74590163934426","23.4","31.96691780821918","32.18353424657534","32.524535519125685","23.54090410958904","27.10186301369863","28.325890410958905","24.55920218579235","24.45353424657534","23.431616438356166","22.850794520547947"
"INTL.57-1-AUT-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","28","25","26","25","23","22","22","21","23","23","22","26","23","21.69241095890411","21","22.904109589041095","21.497267759562842","19","20.504109589041096","18","18.999999999999993","18.66849315068493","18.58082191780822","17.915068493150685","18.079234972677597","16.816438356164383","16.753424657534246","16.747945205479454","16.081967213114755","16.317808219178083","16.745205479452054","17.660273972602738","16.915300546448087","16.15890410958904","17.16986301369863","16.495890410958904","15.16120218579235","14.257534246575343","13.235616438356164","12.654794520547945"
"INTL.58-1-AUT-TBPD.A","                NGPL (Mb/d)","","","","","","","","1","1","1","1","1","1","1","0.6","1","1","1","1","0.9","0.8","0.7","0.7","1","0.7","0.9","1","1","2","3.0767123287671234","3","3","2","3","3.6684931506849314","4","3.915068493150685","4.076712328767123","3.9972602739726026","4.079234972677596","1","1","1","0","0","0","0"
"INTL.59-1-AUT-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","1","0","0","0","0","0","0.1","0","0.2","0","0","0","0","0","0","0","0.4","0.4","0.5","0.6","1.1","1.6","2.4","2.5013698630136987","2.6639344262295084","3.1671232876712327","11.145","10.526","11.53","6.382","8.932","10.83","9.398","10.196","10.196","10.196"
"INTL.56-1-AUT-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","1.3","2","2","2","2","2","2.2","2.8","2.8","3.3","3.5","3.3","3.5","3.61","4.3","4.1","4.2","4.3","4.3","4.2","4.34691803278688","4.2168397260274","4.73634109589041","4.3934698630137","4.28265300546448","4.504","4.464","4.765","5.18","4.792","4.309","4.789","4.485","4.439","4.802","4.688","4.856","4.792","4.792","4.792"
"","Azerbaijan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-AZE-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","222","206.5001424657534","191.1095890410959","180.55753424657533","180.3808743169399","179.9753424657534","236.77397260273972","283.5780821917808","288.5872103184044","308.8623379108603","315.4184464367507","325.1747627892274","317.63403212040436","440.00560273972604","646.5805479452055","849.0690465753424","878.1927240437159","1015.9452630136986","1044.8443698630138","993.2605205479452","931.7560027322404","880.8249698630137","856.8758986301369","858.1772","843.5462513661203","800.6819726027397","808.4819726027397","778.8682739726028"
"INTL.55-1-AZE-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","222","208.0001424657534","191.9095890410959","182.05753424657533","181.9808743169399","179.9753424657534","237.07397260273973","282.9780821917808","286.04371584699453","307.16712328767125","313.85753424657537","323.75479452054793","315.42622950819674","438.77260273972604","645.5205479452055","846.8330465753425","873.9187240437159","1010.0132630136986","1038.6833698630137","987.0465205479452","925.7040027322404","874.4229698630137","850.518898630137","852.1692","837.5382513661202","794.6739726027397","802.4739726027398","772.8602739726027"
"INTL.57-1-AZE-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","213","200.0001424657534","183.9095890410959","175.05753424657533","175.9808743169399","172.77534246575343","230.07397260273973","275.9780821917808","280.04371584699453","301.16712328767125","310.25753424657535","320.05479452054794","311.42622950819674","432.77260273972604","639.5205479452055","842.0767123287671","869.5628415300547","1005.8465753424657","1034.627397260274","982.9945205479452","921.7486338797814","870.5945205479452","846.758904109589","848.4739726027398","833.5382513661202","790.758904109589","798.3068493150685","767.2794520547945"
"INTL.58-1-AZE-TBPD.A","                NGPL (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","9","8","8","7","6","7.2","7","7","6","6","3.6000000000000023","3.7","4","6","6","4.756334246575342","4.355882513661202","4.166687671232877","4.055972602739726","4.052","3.9553688524590163","3.828449315068493","3.759994520547945","3.695227397260274","4","3.915068493150685","4.167123287671233","5.580821917808219"
"INTL.59-1-AZE-TBPD.A","                Other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-AZE-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","-0.2","-1.5","-0.8","-1.5","-1.6","","-0.3","0.6","2.54349447140984","1.69521462318904","1.56091219017534","1.41996826867945","2.20780261220765","1.233","1.06","2.236","4.274","5.932","6.161","6.214","6.052","6.402","6.357","6.008","6.008","6.008","6.008","6.008"
"","Bahrain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-BHR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","57","55","53","52","51","49","53","52","53","52","48","44","45","54.8","55.2","53","46.4","53.1","49.6","49.2","49.77500962498361","49.25458037533151","49.39291331506849","49.5895917260274","50.60605254098361","47.525","48.853","48.435","48.598","48.685","47.489","47.487","55.165","60.993","64.1801095890411","65.886","63.886","58.886","56.886","56.886"
"INTL.55-1-BHR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","56","54","52","51","50","48","52","51","52","51","47","43","44","53","54","51","45","51","48","48","48.37","47.3","47.257","47.632","48","45","46","46","46","46","44","45","52","58","60.50410958904109","62","60","55","53","53"
"INTL.57-1-BHR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","48","46","44","42","41","42","44","42","43","43","42","38","37","41","41","41","35","40","38","37","38","37","36.8","37.632","37","35","35","35","35","35","35","35","41","48","49.50410958904109","51","49","44","42","42"
"INTL.58-1-BHR-TBPD.A","                NGPL (Mb/d)","","","","","","","","8","8","8","9","9","6","8","9","9","8","5","5","7","12","13","10","10","11","10","11","10.37","10.3","10.457","10","11","10","11","11","11","11","9","10","11","10","11","11","11","11","11","11"
"INTL.59-1-BHR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-BHR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","1","1","1","1","1","1","0.7","0.9","0.5","1","1","0.9","0.9","1.8","1.2","2","1.4","2.1","1.6","1.2","1.40500962498361","1.95458037533151","2.13591331506849","1.9575917260274","2.60605254098361","2.525","2.853","2.435","2.598","2.685","3.489","2.487","3.165","2.993","3.676","3.886","3.886","3.886","3.886","3.886"
"","Bangladesh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-BGD-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0.2","0.4","0.7","0.7","0.6","0.8","0.7","1","0.9","1","1.2","1.6","1.3","1.5","2.2","2.2","2","3.211034029016393","4.1014933735287675","6.824691790569863","6.912831128591781","6.745815164142077","6.76","6.733","6.724","6.408666666666667","5.684","5.072","5.063","4.8486666666666665","4.156","4.127","4.105","4.105","3.770753424657534","3.105","3.105"
"INTL.55-1-BGD-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0.2","0.4","0.7","0.8","0.8","0.8","0.7","1","0.9","1.1","1.2","1.6","1.3","1.6","1.8","1.7","1.6","2.7","3.580821917808219","6.3","6.3","6.2","6.2","6.2","6.2","5.866666666666666","5.2","5.2","5.2","4.866666666666666","4.2","4.2","4.2","4.2","3.8657534246575342","3.2","3.2"
"INTL.57-1-BGD-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0.2","0.4","0.5","0.5","0.5","0.6","0.5","0.8","0.7","0.9","1","1.4","1.1","1.4","1.6","1.5","1.4","2.5","3.3808219178082193","6","6","6","6","6","6","5.666666666666667","5","5","5","4.666666666666667","4","4","4","4","3.665753424657534","3","3"
